-5.754919888637289205e+00,2.159831834001682438e+00,4.759243867372034309e+00,-2.588820520922486493e-03,9.838992240941368816e-01,8.579583174624029196e-01
-5.837361103152405306e+00,2.102549568161176552e+00,4.875273670410840587e+00,-1.006744228097333251e-02,9.940031699981235480e-01,8.647131209064319313e-01
-5.919848869331876706e+00,2.045298495527973159e+00,4.991303473449645978e+00,-2.991917442974255381e-02,1.004313166775900878e+00,8.720874771529667502e-01
-6.002495169251615081e+00,1.988304479761389132e+00,5.107333276488452256e+00,-5.472379606942157776e-02,1.015081709861301196e+00,8.801573061160646860e-01
-6.085411984987525891e+00,1.931793384520745116e+00,5.223363079527258535e+00,-7.966117668662441031e-02,1.026561238332158954e+00,8.884316087421593178e-01
-6.168711298615531469e+00,1.875991073465348657e+00,5.339392882566064813e+00,-1.047879900227046135e-01,1.039004423129351817e+00,8.964627696470518492e-01
-6.252505092211535498e+00,1.821123410254519959e+00,5.455422685604870203e+00,-1.301392992580399921e-01,1.052664542164004846e+00,9.050709200849217373e-01
-6.336905347851450543e+00,1.767416258547575225e+00,5.571452488643676482e+00,-1.557209676753516514e-01,1.067795925831316550e+00,9.143630835777432075e-01
-6.422024047611183839e+00,1.715095482003830663e+00,5.687482291682481872e+00,-1.815015206410594828e-01,1.084654450851449958e+00,9.245295122366642415e-01
-6.507973173566642622e+00,1.664386944282605807e+00,5.803512094721288150e+00,-2.074036472898214967e-01,1.103498054963768737e+00,9.357709756011185487e-01
-6.594864707793749226e+00,1.615516509043209537e+00,5.919541897760094429e+00,-2.332049237312293632e-01,1.124587240686939493e+00,9.459031417759157234e-01
-6.682810632368407333e+00,1.568710039944962054e+00,6.035571700798900707e+00,-2.548880233825119301e-01,1.148120009105942918e+00,9.560117782550701104e-01
-6.771921057270667177e+00,1.524190311394312713e+00,6.151601503837706097e+00,-2.636740097783112358e-01,1.173854909918957024e+00,9.674023879402056103e-01
-6.862229107607189071e+00,1.482053060637982700e+00,6.267631306876512376e+00,-2.581507672236426076e-01,1.201705922571919549e+00,9.800383817037897627e-01
