1.103149924960197037e+00,6.215310074886393199e-01,1.800000000000000044e+00,5.994355469681275084e-01,1.591278736630496793e+00,1.377062305762626337e+00,9.309587217451325003e-01
1.193963922439280179e+00,7.215310074886392977e-01,1.800000000000000044e+00,5.994355469681275084e-01,1.587416898894635331e+00,1.306298036886115455e+00,9.647039474363775513e-01
1.193963922439280179e+00,7.525533836578647273e-01,1.800000000000000044e+00,6.113976306404604877e-01,1.567055291287336560e+00,1.311798495761723027e+00,1.003020861087982718e+00
1.277534521004755730e+00,8.525533836578647051e-01,1.800000000000000044e+00,6.113976306404604877e-01,1.564786581133965848e+00,1.250906280352227062e+00,1.055995234883446043e+00
1.277534521004755730e+00,9.002884025435325954e-01,1.800000000000000044e+00,4.631302929181825290e-01,1.535505535016119749e+00,1.260638160429435439e+00,1.252656835259805090e+00
1.326187481320511896e+00,1.000288402543532573e+00,1.800000000000000044e+00,4.631302929181825290e-01,1.516809019018436899e+00,1.235180517987275239e+00,1.117982990398698417e+00
1.374840441636268062e+00,1.100288402543532662e+00,2.160000000000000142e+00,4.631302929181825290e-01,1.500319042413533976e+00,1.209387508354082819e+00,1.262273965716725455e+00
1.388376922158375493e+00,1.195423742718153104e+00,2.160000000000000142e+00,2.348232335263537307e-01,1.462692717354499017e+00,1.215574410076699419e+00,1.429458485590272998e+00
1.401913402680483145e+00,1.290559082892773324e+00,2.362943258945544134e+00,2.348232335263537307e-01,1.424523612905537862e+00,1.220941070561671893e+00,1.429458485590272998e+00
1.415449883202590575e+00,1.385694423067393766e+00,2.565886517891088126e+00,2.348232335263537307e-01,1.391734443187457870e+00,1.225788046467948034e+00,1.429458485590272998e+00
1.428986363724698228e+00,1.480829763242013986e+00,2.768829776836632117e+00,2.348232335263537307e-01,1.357143469154816540e+00,1.230416299908667410e+00,1.429458485590272998e+00
1.442522844246805658e+00,1.575965103416634427e+00,2.768829776836632117e+00,1.250132782749922011e-01,1.328179072752949219e+00,1.235126813018791347e+00,1.429458485590272998e+00
1.456059324768913310e+00,1.671100443591254869e+00,2.998054690172587744e+00,1.250132782749922011e-01,1.297103157657484962e+00,1.240121176970276462e+00,1.429458485590272998e+00
1.469595805291020740e+00,1.766235783765875311e+00,3.227279603508543371e+00,1.250132782749922011e-01,1.271425096577502689e+00,1.245362440758604361e+00,1.429458485590272998e+00
1.483132285813128393e+00,1.861371123940495531e+00,3.456504516844498998e+00,1.250132782749922011e-01,1.244062597788643254e+00,1.250778628028300865e+00,1.429458485590272776e+00
1.496668766335235823e+00,1.956506464115115751e+00,3.685729430180454180e+00,1.250132782749922011e-01,1.221554763648550868e+00,1.256297697395323265e+00,1.429458485590272998e+00
1.510205246857343475e+00,2.051641804289736193e+00,3.914954343516409807e+00,1.250132782749922011e-01,1.198428643904690727e+00,1.261847555680194688e+00,1.429458485590272998e+00
1.523741727379450905e+00,2.146777144464356635e+00,3.914954343516409807e+00,8.021169058727148360e-02,1.179422246471997449e+00,1.267368076567157331e+00,1.429458485590272998e+00
1.537278207901558558e+00,2.241912484638977077e+00,4.076959747214729646e+00,8.021169058727148360e-02,1.161398705116546859e+00,1.272837401423569714e+00,1.429458485590272776e+00
1.550814688423665988e+00,2.337047824813597074e+00,4.238965150913049484e+00,8.021169058727148360e-02,1.146143350427144547e+00,1.278241252968278729e+00,1.429458485590272998e+00
1.564351168945773640e+00,2.432183164988217960e+00,4.400970554611369323e+00,8.021169058727148360e-02,1.134168854972289475e+00,1.283565318838599145e+00,1.429458485590272998e+00
1.577887649467881070e+00,2.527318505162837958e+00,4.562975958309689162e+00,8.021169058727148360e-02,1.122707979594511407e+00,1.288795253808530772e+00,1.429458485590273886e+00
1.591424129989988501e+00,2.622453845337458400e+00,4.724981362008009000e+00,8.021169058727148360e-02,1.115872089210083296e+00,1.293938840566940973e+00,1.429458485590272998e+00
1.604960610512096153e+00,2.717589185512078842e+00,4.886986765706328839e+00,8.021169058727148360e-02,1.109954709903148373e+00,1.299098877022892617e+00,1.429458485590271666e+00
1.618497091034203805e+00,2.812724525686698840e+00,5.048992169404648678e+00,8.021169058727148360e-02,1.106476492525833022e+00,1.304403765909919910e+00,1.429458485590272998e+00
1.632033571556311236e+00,2.907859865861319726e+00,5.048992169404648678e+00,5.706161720532394038e-02,1.106382965678877062e+00,1.309982081120157460e+00,1.429458485590274330e+00
1.645570052078418666e+00,3.002995206035939724e+00,5.174027646049767171e+00,5.706161720532394038e-02,1.108145275758848136e+00,1.315962554377861249e+00,1.429458485590272776e+00
1.659106532600526318e+00,3.098130546210560166e+00,5.299063122694884775e+00,5.706161720532394038e-02,1.110723931352707083e+00,1.322371750149572200e+00,1.429458485590272998e+00
1.672643013122633748e+00,3.193265886385180607e+00,5.424098599340003268e+00,5.706161720532394038e-02,1.115365954803037685e+00,1.328551243358955247e+00,1.429458485590272998e+00
1.686179493644741401e+00,3.288401226559801049e+00,5.549134075985121761e+00,5.706161720532394038e-02,1.121291341733934521e+00,1.334001432536389142e+00,1.429458485590272998e+00
1.699715974166848831e+00,3.383536566734421491e+00,5.674169552630238478e+00,5.706161720532394038e-02,1.127718017860929622e+00,1.337664603173412958e+00,1.429458485590272776e+00
1.713252454688956483e+00,3.478671906909041489e+00,5.799205029275356971e+00,5.706161720532394038e-02,1.133857517478778609e+00,1.338854409385445754e+00,1.429458485590272776e+00
1.726788935211063913e+00,3.573807247083661931e+00,5.924240505920475464e+00,5.706161720532394038e-02,1.138772772060301364e+00,1.333905387976992651e+00,1.429458485590272998e+00
1.740325415733171566e+00,3.668942587258282373e+00,6.049275982565593068e+00,5.706161720532394038e-02,1.139901119955470277e+00,1.326851400341146237e+00,1.429458485590272998e+00
1.753861896255278996e+00,3.764077927432902815e+00,6.174311459210711561e+00,5.706161720532394038e-02,1.139345269775162039e+00,1.319191307705227745e+00,1.429458485590272998e+00
1.767398376777386648e+00,3.859213267607523257e+00,6.174311459210711561e+00,3.977774777646428395e-02,1.137372319570019386e+00,1.312321763827476673e+00,1.429458485590272776e+00
1.780934857299494078e+00,3.954348607782143254e+00,6.278984947325032095e+00,3.977774777646428395e-02,1.134252365121629413e+00,1.307638372216638700e+00,1.429458485590274330e+00
1.794471337821601509e+00,4.049483947956764140e+00,6.383658435439351742e+00,3.977774777646428395e-02,1.130256710822024502e+00,1.304057456632192302e+00,1.429458485590272998e+00
1.808007818343709161e+00,4.144619288131384138e+00,6.488331923553672276e+00,3.977774777646428395e-02,1.125656342133422250e+00,1.302663276752602073e+00,1.429458485590271222e+00
1.821544298865816813e+00,4.239754628306004136e+00,6.593005411667992810e+00,3.977774777646428395e-02,1.120720631141663759e+00,1.305240327880589746e+00,1.429458485590272998e+00
1.835080779387924244e+00,4.334889968480625022e+00,6.697678899782312456e+00,3.977774777646428395e-02,1.115716270403265264e+00,1.308169577898420810e+00,1.429458485590274330e+00
1.848617259910031674e+00,4.430025308655245020e+00,6.802352387896632990e+00,3.977774777646428395e-02,1.110906449616170022e+00,1.312975386293495417e+00,1.429458485590272998e+00
1.862153740432139326e+00,4.525160648829865906e+00,6.907025876010951748e+00,3.977774777646428395e-02,1.106550304732831336e+00,1.318652926431031602e+00,1.429458485590271888e+00
1.875690220954246978e+00,4.620295989004485904e+00,7.011699364125272282e+00,3.977774777646428395e-02,1.102902679424196730e+00,1.323556634614118321e+00,1.429458485590272332e+00
1.889226701476354409e+00,4.715431329179105902e+00,7.116372852239591928e+00,3.977774777646428395e-02,1.100160143068823926e+00,1.323109635632699232e+00,1.429458485590274330e+00
1.902763181998461839e+00,4.810566669353726788e+00,7.221046340353912463e+00,3.977774777646428395e-02,1.098219785673919979e+00,1.317358324812710091e+00,1.429458485590272998e+00
1.916299662520569491e+00,4.905702009528346785e+00,7.325719828468232109e+00,3.977774777646428395e-02,1.096826028057741098e+00,1.309835077887563148e+00,1.429458485590272998e+00
1.929836143042676921e+00,5.000837349702967671e+00,7.325719828468232109e+00,2.459115302928599825e-02,1.095076404022909067e+00,1.302920648881931376e+00,1.429458485590274330e+00
1.943372623564784352e+00,5.095972689877587669e+00,7.409061681206444483e+00,2.459115302928599825e-02,1.093749988381458094e+00,1.296244539991644462e+00,1.429458485590272332e+00
1.956909104086892004e+00,5.191108030052207667e+00,7.492403533944655969e+00,2.459115302928599825e-02,1.092642091790174463e+00,1.291045921608855895e+00,1.429458485590271888e+00
1.970445584608999656e+00,5.286243370226828553e+00,7.575745386682868343e+00,2.459115302928599825e-02,1.091548691223756862e+00,1.289171743114559510e+00,1.429458485590272998e+00
1.983982065131107086e+00,5.381378710401448551e+00,7.659087239421078941e+00,2.459115302928599825e-02,1.090266386773559359e+00,1.289040420470648707e+00,1.429458485590274330e+00
1.997518545653214517e+00,5.476514050576069437e+00,7.742429092159291315e+00,2.459115302928599825e-02,1.088592358731971466e+00,1.290053509350878924e+00,1.429458485590272998e+00
2.011055026175322169e+00,5.571649390750689435e+00,7.825770944897503689e+00,2.459115302928599825e-02,1.086324328836360431e+00,1.293128607043042111e+00,1.429458485590271888e+00
2.024591506697429821e+00,5.666784730925310321e+00,7.909112797635714287e+00,2.459115302928599825e-02,1.083260529175508413e+00,1.297138867074234536e+00,1.429458485590271888e+00
2.038127987219537474e+00,5.761920071099930318e+00,7.992454650373926661e+00,2.459115302928599825e-02,1.078627113094241308e+00,1.300956790243630978e+00,1.429458485590273664e+00
2.051664467741644682e+00,5.857055411274550316e+00,8.075796503112139035e+00,2.459115302928599825e-02,1.072303855652020133e+00,1.303454331610326644e+00,1.429458485590274330e+00
2.065200948263752334e+00,5.952190751449171202e+00,8.159138355850350521e+00,2.459115302928599825e-02,1.064655817051315401e+00,1.303178985158441661e+00,1.429458485590271888e+00
2.078737428785859986e+00,6.047326091623791200e+00,8.242480208588562007e+00,2.459115302928599825e-02,1.055838031322809734e+00,1.298855651141281653e+00,1.429458485590274330e+00
2.092273909307967195e+00,6.142461431798412086e+00,8.325822061326773493e+00,2.459115302928599825e-02,1.046006649165749591e+00,1.292956687293991269e+00,1.429458485590274330e+00
2.105810389830074847e+00,6.237596771973032084e+00,8.409163914064984979e+00,2.459115302928599825e-02,1.035317754276692259e+00,1.286007827040072327e+00,1.429458485590271222e+00
2.119346870352182499e+00,6.332732112147652082e+00,8.409163914064984979e+00,1.298962129635754421e-02,1.023927330328096463e+00,1.278534471389124016e+00,1.429458485590271888e+00
2.132883350874290151e+00,6.427867452322272968e+00,8.455018576388763307e+00,1.298962129635754421e-02,1.011991221959638310e+00,1.271028940535207097e+00,1.429458485590274330e+00
2.146419831396397360e+00,6.523002792496892965e+00,8.500873238712541635e+00,1.298962129635754421e-02,9.996650893610462552e-01,1.263870844418186978e+00,1.429458485590274330e+00
2.159956311918505012e+00,6.618138132671513851e+00,8.546727901036319963e+00,1.298962129635754421e-02,9.871043562339876232e-01,1.257415467354987770e+00,1.429458485590271888e+00
2.173492792440612664e+00,6.713273472846133849e+00,8.592582563360100067e+00,1.298962129635754421e-02,9.744641512318326093e-01,1.252017882733205800e+00,1.429458485590273664e+00
2.187029272962719872e+00,6.808408813020753847e+00,8.638437225683878395e+00,1.298962129635754421e-02,9.618992434102724420e-01,1.247502620458019518e+00,1.429458485590274330e+00
2.200565753484827525e+00,6.903544153195374733e+00,8.684291888007656723e+00,1.298962129635754421e-02,9.495639727947232656e-01,1.243211587977700816e+00,1.429458485590271888e+00
2.214102234006935177e+00,6.998679493369994731e+00,8.730146550331435051e+00,1.298962129635754421e-02,9.376043076118127928e-01,1.240688461294102263e+00,1.429458485590271888e+00
2.227638714529042829e+00,7.093814833544615617e+00,8.776001212655213379e+00,1.298962129635754421e-02,9.261152548631420567e-01,1.240211030747466969e+00,1.429458485590271888e+00
2.241175195051150482e+00,7.188950173719235615e+00,8.821855874978991707e+00,1.298962129635754421e-02,9.151716099125167814e-01,1.241771197622822509e+00,1.429458485590273664e+00
2.254711675573257690e+00,7.284085513893855612e+00,8.867710537302770035e+00,1.298962129635754421e-02,9.044371411011522532e-01,1.243468653435909399e+00,1.429458485590274330e+00
2.268248156095365342e+00,7.379220854068476498e+00,8.913565199626550140e+00,1.298962129635754421e-02,8.936241109907389069e-01,1.246686854953620527e+00,1.429458485590271888e+00
2.281784636617472994e+00,7.474356194243096496e+00,8.959419861950328468e+00,1.298962129635754421e-02,8.834998472209746323e-01,1.251798888886241246e+00,1.429458485590274330e+00
2.295321117139580203e+00,7.569491534417717382e+00,9.005274524274106795e+00,1.298962129635754421e-02,8.741397556784259448e-01,1.258734313482487766e+00,1.429458485590274330e+00
2.308857597661687855e+00,7.664626874592337380e+00,9.051129186597885123e+00,1.298962129635754421e-02,8.656191535182269359e-01,1.266844298668114321e+00,1.429458485590271222e+00
2.322394078183795507e+00,7.759762214766957378e+00,9.051129186597885123e+00,4.479418782451420264e-03,8.580132447233335125e-01,1.275199798959889774e+00,1.429458485590271888e+00
2.335930558705903159e+00,7.854897554941578264e+00,9.060376673202089393e+00,4.479418782451420264e-03,8.513970953793039698e-01,1.284992000599115336e+00,1.429458485590271888e+00
2.349467039228010812e+00,7.950032895116198262e+00,9.069624159806293662e+00,4.479418782451420264e-03,8.458456095738433600e-01,1.295629499361695691e+00,1.429458485590274774e+00
2.363003519750118020e+00,8.045168235290820036e+00,9.078871646410497931e+00,4.479418782451420264e-03,8.414335028214605661e-01,1.306504815779639728e+00,1.429458485590273664e+00
2.376540000272225672e+00,8.140303575465438257e+00,9.088119133014702200e+00,4.479418782451420264e-03,8.375733644475639172e-01,1.317010323339542932e+00,1.429458485590273664e+00
2.390076480794332880e+00,8.235438915640060031e+00,9.097366619618906469e+00,4.479418782451420264e-03,8.338932579238660381e-01,1.326538326653950328e+00,1.429458485590274774e+00
2.403612961316440533e+00,8.330574255814680029e+00,9.106614106223110738e+00,4.479418782451420264e-03,8.313008486450668144e-01,1.334483709649893157e+00,1.429458485590271222e+00
2.417149441838548185e+00,8.425709595989300027e+00,9.115861592827315008e+00,4.479418782451420264e-03,8.296847619787880435e-01,1.339569793697706679e+00,1.429458485590272554e+00
2.430685922360655837e+00,8.520844936163921801e+00,9.125109079431519277e+00,4.479418782451420264e-03,8.289333949907304877e-01,1.342983269256933676e+00,1.429458485590271222e+00
2.444222402882763490e+00,8.615980276338540023e+00,9.134356566035723546e+00,4.479418782451420264e-03,8.289349252908541077e-01,1.345419287500205563e+00,1.429458485590271222e+00
2.457758883404871142e+00,8.711115616513161797e+00,9.143604052639927815e+00,4.479418782451420264e-03,8.295773257543329615e-01,1.347203104453672751e+00,1.429458485590274774e+00
2.471295363926978350e+00,8.806250956687781795e+00,9.152851539244133861e+00,4.479418782451420264e-03,8.307483838654839969e-01,1.348656157369134467e+00,1.429458485590275885e+00
2.484831844449085558e+00,8.901386296862401792e+00,9.162099025848338130e+00,4.479418782451420264e-03,8.323357244344162797e-01,1.350058846955827674e+00,1.429458485590274774e+00
2.498368324971193211e+00,8.996521637037023567e+00,9.171346512452540622e+00,4.479418782451420264e-03,8.342268345209939984e-01,1.351665138959594170e+00,1.429458485590271222e+00
2.511904805493300863e+00,9.091656977211641788e+00,9.180593999056746668e+00,4.479418782451420264e-03,8.363090895466213093e-01,1.353728618175094267e+00,1.429458485590271222e+00
2.525441286015408515e+00,9.186792317386263562e+00,9.189841485660950937e+00,4.479418782451420264e-03,8.384712305297065127e-01,1.356502913953917755e+00,1.429458485590271222e+00
2.538977766537516167e+00,9.281927657560881784e+00,9.189841485660950937e+00,-1.507574856264351493e-04,8.406459152800742629e-01,1.359627329764783177e+00,1.429458485590271222e+00
2.552514247059623820e+00,9.377062997735503558e+00,9.160048715421348575e+00,-1.507574856264351493e-04,8.424005435674988274e-01,1.363086068000164186e+00,1.429458485590276107e+00
2.566050727581731028e+00,9.472198337910125332e+00,9.130255945181746213e+00,-1.507574856264351493e-04,8.441141504921888528e-01,1.367724756194883318e+00,1.429458485590273664e+00
2.579587208103838680e+00,9.567333678084743553e+00,9.100463174942142075e+00,-1.507574856264351493e-04,8.458134752706476522e-01,1.373156780227519969e+00,1.429458485590273664e+00
2.593123688625945888e+00,9.662469018259365328e+00,9.070670404702539713e+00,-1.507574856264351493e-04,8.474849932470536196e-01,1.378508672428904402e+00,1.429458485590273664e+00
2.606660169148053541e+00,9.757604358433983549e+00,9.040877634462937351e+00,-1.507574856264351493e-04,8.491151185642137333e-01,1.382892423469608723e+00,1.429458485590271222e+00
2.620196649670161193e+00,9.852739698608605323e+00,9.011084864223334989e+00,-1.507574856264351493e-04,8.506902084622385285e-01,1.383999800149857906e+00,1.429458485590273886e+00
2.633733130192268845e+00,9.947875038783227097e+00,8.981292093983732627e+00,-1.507574856264351493e-04,8.521965675064171464e-01,1.380767481678095043e+00,1.429458485590271222e+00
2.647269610714376498e+00,1.004301037895784532e+01,8.951499323744130265e+00,-1.507574856264351493e-04,8.536204517195767894e-01,1.374976061902703828e+00,1.429458485590271222e+00
2.660806091236484150e+00,1.013814571913246709e+01,8.921706553504527903e+00,-1.507574856264351493e-04,8.549480725980611595e-01,1.368663095550854525e+00,1.429458485590276107e+00
2.674342571758591358e+00,1.023328105930708887e+01,8.891913783264925542e+00,-1.507574856264351493e-04,8.561656009940428191e-01,1.362456146454767092e+00,1.429458485590275885e+00
2.687879052280698566e+00,1.032841639948170709e+01,8.862121013025323180e+00,-1.507574856264351493e-04,8.572591708502194097e-01,1.357922167818522485e+00,1.429458485590273664e+00
2.701415532802806219e+00,1.042355173965632886e+01,8.832328242785719041e+00,-1.507574856264351493e-04,8.582154676258079151e-01,1.356353598470673383e+00,1.429458485590271222e+00
2.714952013324913871e+00,1.051868707983094708e+01,8.802535472546116679e+00,-1.507574856264351493e-04,8.590521619249721352e-01,1.355972825531076342e+00,1.429458485590271222e+00
2.728488493847021523e+00,1.061382242000556886e+01,8.772742702306514317e+00,-1.507574856264351493e-04,8.598329266384175940e-01,1.357349671875761388e+00,1.429458485590273886e+00
2.742024974369129175e+00,1.070895776018019063e+01,8.772742702306514317e+00,3.339204876120292331e-03,8.606254393046968154e-01,1.361061766670543793e+00,1.429458485590271222e+00
2.755561454891236828e+00,1.080409310035480885e+01,8.699625668787259514e+00,3.339204876120292331e-03,8.614976808333562053e-01,1.366173001005089871e+00,1.429458485590273664e+00
2.769097935413344036e+00,1.089922844052943063e+01,8.626508635268004710e+00,3.339204876120292331e-03,8.625179231914062994e-01,1.371735634363176803e+00,1.429458485590273664e+00
2.782634415935451688e+00,1.099436378070404885e+01,8.553391601748751683e+00,3.339204876120292331e-03,8.637547199789665786e-01,1.376846638140577062e+00,1.429458485590273664e+00
2.796170896457558896e+00,1.108949912087867062e+01,8.480274568229495102e+00,3.339204876120292331e-03,8.652768991058590320e-01,1.380689268768695133e+00,1.429458485590276107e+00
2.809707376979666549e+00,1.118463446105329240e+01,8.407157534710242075e+00,3.339204876120292331e-03,8.671535568128103666e-01,1.383380155602615735e+00,1.429458485590271222e+00
2.823243857501774201e+00,1.127976980122791062e+01,8.334040501190987271e+00,3.339204876120292331e-03,8.694540523069046456e-01,1.385342644409528701e+00,1.429458485590271222e+00
2.836780338023881853e+00,1.137490514140253239e+01,8.260923467671732467e+00,3.339204876120292331e-03,8.722480023079592915e-01,1.387000592363481388e+00,1.429458485590271222e+00
2.850316818545989506e+00,1.147004048157715062e+01,8.187806434152477664e+00,3.339204876120292331e-03,8.756052748367024741e-01,1.388777932009709781e+00,1.429458485590271222e+00
2.863853299068097158e+00,1.156517582175177239e+01,8.114689400633222860e+00,3.339204876120292331e-03,8.784927273483660315e-01,1.391098637715070252e+00,1.429458485590276107e+00
2.877389779590204366e+00,1.166031116192639416e+01,8.041572367113968056e+00,3.339204876120292331e-03,8.819877514180807232e-01,1.394300149240548237e+00,1.429458485590275885e+00
2.890926260112311574e+00,1.175544650210101238e+01,7.968455333594714141e+00,3.339204876120292331e-03,8.861164816786757381e-01,1.397354856127425160e+00,1.429458485590273664e+00
2.904462740634419227e+00,1.185058184227563416e+01,7.895338300075458449e+00,3.339204876120292331e-03,8.907913142592384093e-01,1.400850202080050844e+00,1.429458485590271222e+00
2.917999221156526879e+00,1.194571718245025238e+01,7.822221266556204533e+00,3.339204876120292331e-03,8.959113774844741362e-01,1.404315055678631463e+00,1.429458485590271222e+00
2.931535701678634531e+00,1.204085252262487415e+01,7.822221266556204533e+00,1.764580942300131988e-02,9.013739228998882691e-01,1.406774737347218585e+00,1.429458485590273886e+00
2.945072182200742184e+00,1.213598786279949593e+01,7.707403088474583441e+00,1.764580942300131988e-02,9.070744273162064664e-01,1.406787510938758867e+00,1.429458485590271222e+00
2.958608662722849836e+00,1.223112320297411415e+01,7.592584910392963238e+00,1.764580942300131988e-02,9.129067689186201040e-01,1.404425022931796052e+00,1.429458485590273664e+00
2.972145143244957044e+00,1.232625854314873592e+01,7.477766732311342146e+00,1.764580942300131988e-02,9.187634666010892071e-01,1.399585908924044331e+00,1.429458485590273664e+00
2.985681623767064696e+00,1.242139388332335415e+01,7.362948554229721054e+00,1.764580942300131988e-02,9.245359729623017220e-01,1.393059105686697663e+00,1.429458485590273664e+00
2.999218104289171904e+00,1.251652922349797592e+01,7.248130376148099963e+00,1.764580942300131988e-02,9.301150132834958839e-01,1.386386412772452337e+00,1.429458485590276107e+00
3.012754584811279557e+00,1.261166456367259769e+01,7.133312198066480647e+00,1.764580942300131988e-02,9.353909651417657845e-01,1.380153579470030367e+00,1.429458485590271222e+00
3.026291065333387209e+00,1.270679990384721592e+01,5.848745016654049778e+00,1.764580942300131988e-02,9.402542759752423596e-01,1.373707124137574009e+00,1.429458485590271222e+00
3.039827545855494861e+00,1.280193524402183769e+01,5.753063201586032349e+00,1.764580942300131988e-02,9.446134773376878568e-01,1.368366408224676034e+00,1.429458485590271222e+00
3.053364026377602514e+00,1.289707058419645591e+01,5.657381386518014921e+00,1.764580942300131988e-02,9.485508156009808678e-01,1.363918268388570887e+00,1.429458485590271222e+00
3.066900506899710166e+00,1.299220592437107769e+01,5.561699571449997492e+00,1.764580942300131988e-02,9.522482575758907108e-01,1.359665522389960524e+00,1.429458485590276107e+00
3.080436987421817374e+00,1.308734126454569946e+01,5.466017756381980064e+00,1.764580942300131988e-02,9.558901073958219197e-01,1.354903917789614498e+00,1.429458485590273664e+00
3.093973467943925026e+00,1.318247660472031768e+01,5.370335941313962635e+00,1.764580942300131988e-02,9.596616688122007188e-01,1.348928824019106631e+00,1.429458485590273664e+00
3.107509948466032235e+00,1.327761194489493946e+01,5.370335941313962635e+00,4.628264754321815416e-02,9.637499067889221394e-01,1.339181489583124218e+00,1.429458485590273664e+00
3.121046428988139887e+00,1.337274728506955768e+01,5.211162931645738183e+00,4.628264754321815416e-02,9.683449532201998666e-01,1.326711750548740021e+00,1.429458485590269889e+00
3.134582909510247539e+00,1.346788262524417767e+01,5.051989921977513731e+00,4.628264754321815416e-02,9.736424080266073977e-01,1.312692846791372325e+00,1.429458485590271222e+00
3.134582909510247539e+00,1.346788262524417767e+01,4.892816912309289279e+00,4.628264754321815416e-02,9.736424080266073977e-01,1.312692846791372325e+00,1.547411407817029794e+00
3.136921827772853888e+00,1.356788262524417732e+01,4.733643902641063939e+00,4.628264754321815416e-02,9.681154888706422490e-01,1.309137828218358335e+00,1.547411407817029794e+00
3.139260746035460237e+00,1.366788262524417696e+01,4.574470892972839486e+00,4.628264754321815416e-02,9.628812033869649234e-01,1.305576538103209838e+00,1.547411407817029794e+00
3.141599664298066585e+00,1.376788262524417661e+01,4.415297883304615034e+00,4.628264754321815416e-02,9.580617210131850969e-01,1.302788378277371040e+00,1.547411407817029794e+00
3.143938582560672934e+00,1.386788262524417625e+01,4.256124873636390582e+00,4.628264754321815416e-02,9.543121306474535714e-01,1.301461341663833426e+00,1.547411407817029794e+00
3.146277500823279283e+00,1.396788262524417590e+01,4.096951863968166130e+00,4.628264754321815416e-02,9.518354486327192943e-01,1.301240649431371077e+00,1.547411407817029794e+00
3.148616419085885632e+00,1.406788262524417554e+01,3.937778854299941234e+00,4.628264754321815416e-02,9.510717095907612606e-01,1.301108079013131524e+00,1.556286485394916097e+00
3.148616419085885632e+00,1.412906661437670230e+01,3.937778854299941234e+00,1.017695311849891454e-01,9.498028876384034813e-01,1.302615650765451827e+00,1.624384386977580030e+00
3.139970604185793768e+00,1.422906661437670195e+01,3.715728528061766234e+00,1.017695311849891454e-01,9.399663359372260052e-01,1.310553666580351662e+00,1.657040011630313669e+00
3.131324789285701904e+00,1.432906661437670159e+01,3.493678201823590790e+00,1.017695311849891454e-01,9.337703306600930730e-01,1.313685967695548129e+00,1.657040011630313669e+00
3.122678974385610040e+00,1.442906661437670124e+01,3.271627875585415346e+00,1.017695311849891454e-01,9.292377966795005717e-01,1.308026813310979586e+00,1.657040011630313669e+00
3.114033159485518176e+00,1.452906661437670088e+01,3.049577549347240346e+00,1.017695311849891454e-01,9.266649183459458872e-01,1.294972527369815385e+00,1.657040011630313669e+00
3.105387344585426312e+00,1.462906661437670053e+01,2.827527223109065346e+00,1.017695311849891454e-01,9.299856692744001840e-01,1.276470032044679570e+00,1.657040011630313669e+00
3.096741529685334449e+00,1.472906661437670017e+01,2.605476896870889902e+00,1.017695311849891454e-01,9.345778026855182663e-01,1.253379664206030197e+00,1.619487078593837115e+00
3.096741529685334449e+00,1.480649212193747033e+01,2.605476896870889902e+00,2.005915708407554066e-01,9.492859130934758749e-01,1.228438951032690962e+00,1.689756765078006762e+00
3.075534782670525047e+00,1.490649212193746997e+01,2.404107672653167604e+00,2.005915708407554066e-01,9.494981958894566088e-01,1.215457201870018489e+00,1.779767841088747193e+00
3.054328035655715645e+00,1.500649212193746962e+01,2.202738448435444862e+00,2.005915708407554066e-01,9.560617553806735058e-01,1.202962983052044743e+00,1.779767841088749414e+00
