-5.963732726525677208e+00,3.035326857096633191e+00
-5.877919554368002508e+00,3.087199741150061794e+00
-5.792593409135824878e+00,3.139832599753770381e+00
-5.708181562805127562e+00,3.193758489546291379e+00
-5.625111287351897360e+00,3.249510467166155880e+00
-5.543809854752120181e+00,3.307621589251898531e+00
-5.464704536981777494e+00,3.368624912442050423e+00
-5.388150143032714112e+00,3.432958519804040431e+00
-5.313577570653729154e+00,3.499849570632645346e+00
-5.239780500127449336e+00,3.567690055494089574e+00
-5.165539979874750109e+00,3.634855409011815031e+00
-5.089637058316510476e+00,3.699721065809260079e+00
-5.010864363440400204e+00,3.760677945159492275e+00
-4.928744638646789689e+00,3.817093305222374777e+00
-4.843953109317326700e+00,3.869875548140070176e+00
-4.757266610980453336e+00,3.920068953117305632e+00
-4.669461979164609922e+00,3.968717799358806975e+00
-4.581316049398242107e+00,4.016866366069300476e+00
-4.493586084735210484e+00,4.065532741624839908e+00
-4.406569672799990123e+00,4.115119901562059646e+00
-4.320099380391124733e+00,4.165408555657137413e+00
-4.233987132708470824e+00,4.216151792213427285e+00
-4.148044854951879579e+00,4.267102699534284227e+00
-4.062084472321207507e+00,4.318014365923060538e+00
-3.975917910016308898e+00,4.368639879683108518e+00
-3.889372901671421356e+00,4.418754721696140919e+00
-3.802568593981308975e+00,4.468547158173076461e+00
-3.715880324376037436e+00,4.518568348383987576e+00
-3.629692157589363255e+00,4.569381813786568713e+00
-3.544388158355046059e+00,4.621551075838508105e+00
-3.460352391406841477e+00,4.675639655997499311e+00
-3.377900376332266585e+00,4.732109842867808780e+00
-3.296683697101166377e+00,4.790443372808189437e+00
-3.215981271484107840e+00,4.849571599476425021e+00
-3.135067888555121307e+00,4.908419778947103573e+00
-3.053218337388236669e+00,4.965913167294817576e+00
-2.969707407057482929e+00,5.020977020594156848e+00
-2.883848547424612274e+00,5.072573504562413405e+00
-2.795500423722934613e+00,5.120185304692768113e+00
-2.704925021087984938e+00,5.163680157957254657e+00
-2.612393795462042867e+00,5.202934843153330213e+00
-2.518178202787387576e+00,5.237826139078447518e+00
-2.422549699006302681e+00,5.268230824530062861e+00
-2.325779722576394093e+00,5.294025989950035260e+00
-2.228123888874264491e+00,5.315370754236478312e+00
-2.129792825684660773e+00,5.333226089041191109e+00
-2.030989219261255752e+00,5.348694514791982435e+00
-1.931915755857722905e+00,5.362878551916661074e+00
-1.832775121727733936e+00,5.376880720843035810e+00
-1.733770001278458261e+00,5.391803530933045430e+00
-1.635043099297567526e+00,5.408390041142626892e+00
-1.536519369652218803e+00,5.426078356220909171e+00
-1.438074366875526033e+00,5.444010536846920267e+00
-1.339583645500601827e+00,5.461328643699695284e+00
-1.240922760060560348e+00,5.477174737458260445e+00
-1.141967265088513761e+00,5.490690878801650854e+00
-1.042629168630487158e+00,5.501286320980070421e+00
-9.429901360197086024e-01,5.509613850806431401e+00
-8.431811513309552808e-01,5.516687745669162091e+00
-7.433332040921195594e-01,5.523522322926252670e+00
-6.435772838310909183e-01,5.531131899935701313e+00
-5.440443800757623904e-01,5.540530794055499975e+00
-4.448394963820914705e-01,5.552529863638016927e+00
-3.459388577540590815e-01,5.566931686252432954e+00
-2.472788703129807364e-01,5.583227074709085969e+00
-1.487959284709088614e-01,5.600906750139833967e+00
-5.042642663989761048e-02,5.619461433676532280e+00
4.789324076799932745e-02,5.638381846451038015e+00
1.462243334081059498e-01,5.657180806855151012e+00
2.446131236725641034e-01,5.675512304193765623e+00
3.430999874884061440e-01,5.693085868890496393e+00
4.417252866426008562e-01,5.709611164559759366e+00
5.405293829221173851e-01,5.724797854815969700e+00
6.395526381139244876e-01,5.738355603273537220e+00
7.388279539683698660e-01,5.750041414781759563e+00
8.383260986500137291e-01,5.760006592613376775e+00
9.379869959578472915e-01,5.768598177733737842e+00
1.037750347117323502e+00,5.776164623555171573e+00
1.137555853353895863e+00,5.783054383490002337e+00
1.237343215893015991e+00,5.789615910950558941e+00
1.337058524183392993e+00,5.796190184356400543e+00
1.436704887686278909e+00,5.803051461825629254e+00
1.536315387568399249e+00,5.810438930961008275e+00
1.635923371568907436e+00,5.818591467443367193e+00
1.735562187426956227e+00,5.827747946953530267e+00
1.835265182881699264e+00,5.838147245172330635e+00
1.935062624155802435e+00,5.849844487312984675e+00
2.034955263348059873e+00,5.861134874834597497e+00
2.134927433265466856e+00,5.869334528746975366e+00
2.234963289948518117e+00,5.871749029494243821e+00
2.335046989437710607e+00,5.865683957520528402e+00
2.435162687773539059e+00,5.848444893269954648e+00
2.535050028126277777e+00,5.817598296030337401e+00
2.632106760259929956e+00,5.773209268385079085e+00
2.722427792242630762e+00,5.716732957682173044e+00
2.802094006034162366e+00,5.649639476187097387e+00
2.867186283594306495e+00,5.573398936165334661e+00
2.913785518319049306e+00,5.489481449231497834e+00
2.939324880182079269e+00,5.399280164793696102e+00
2.946319633908998092e+00,5.303898994664558053e+00
2.938478701127027026e+00,5.204373915982354326e+00
2.919511003463389542e+00,5.101740905885348454e+00
2.893125462545307780e+00,4.997035941511809298e+00
2.863031000000002990e+00,4.891295000000003057e+00
2.864020132780891625e+00,4.683946392074855858e+00
2.860124465848511210e+00,4.585252149219789963e+00
2.851492959443631570e+00,4.487622901557540622e+00
2.840282259153058320e+00,4.390124732150235687e+00
2.828731398768311145e+00,4.291800414247332718e+00
2.819079412080910618e+00,4.191692721098291941e+00
2.813565332882379533e+00,4.088844425952609996e+00
2.814225306081717282e+00,3.982411725552696513e+00
2.819348009381470010e+00,3.873645809797151340e+00
2.823923625691667549e+00,3.765641867113441066e+00
2.822829702181513412e+00,3.661558054086769598e+00
2.810943786020213775e+00,3.564552527302384810e+00
2.783143424376967268e+00,3.477783443345478620e+00
2.734532274532092355e+00,3.404313887216575463e+00
2.664787864877112611e+00,3.345283787217394611e+00
2.577838370173390903e+00,3.300045819923162149e+00
2.477773321477553914e+00,3.267884817093978711e+00
2.368682249846177257e+00,3.248085610489920949e+00
2.254654686335894276e+00,3.239933031871081059e+00
2.139776182891712342e+00,3.242702356055064072e+00
2.027325474515667914e+00,3.253731062711174182e+00
1.918798904655847126e+00,3.266075722765031220e+00
1.815454370639300485e+00,3.272220212505161374e+00
1.718549769793136672e+00,3.264648408220086839e+00
1.629342999444420403e+00,3.235844186198333805e+00
1.549096616282163996e+00,3.178314203172698083e+00
1.480317888323124276e+00,3.090650729612777869e+00
1.428429438618284530e+00,2.985699722163502212e+00
1.399270711108058673e+00,2.878345048488917701e+00
1.398681149732837303e+00,2.783470576253027406e+00
1.432302507793954183e+00,2.715652955724277895e+00
1.499615165732252287e+00,2.679893872306069014e+00
1.592880136800991275e+00,2.669975890479410641e+00
1.703947477636052588e+00,2.679042935373122880e+00
1.824667244873321881e+00,2.700238932116020951e+00
1.946889495148684590e+00,2.726707805836918297e+00
2.062619571912180483e+00,2.751708910882356474e+00
2.168702602464287477e+00,2.772099154081596240e+00
2.267654556873141214e+00,2.788950745076680615e+00
2.362314213328540635e+00,2.803575846200811572e+00
2.455520350020288234e+00,2.817286619787189306e+00
2.550111745138176733e+00,2.831395228169014899e+00
2.648876876981629991e+00,2.847218987240286658e+00
2.752035314243745479e+00,2.866338414896698161e+00
2.856063578832569227e+00,2.890717529256704665e+00
2.957142584865746660e+00,2.922350635437558797e+00
3.051453246460918756e+00,2.963232038556506964e+00
3.135176477735742928e+00,3.015356043730806235e+00
3.204493192807861046e+00,3.080716956077704793e+00
3.256208816721056110e+00,3.160704930738370333e+00
3.290989848911960003e+00,3.252974931195243613e+00
3.310976709566718412e+00,3.353756054467424530e+00
3.318312751922219306e+00,3.459274560149641076e+00
3.315141329215346655e+00,3.565756707836601258e+00
3.303651338685168248e+00,3.669761570620227786e+00
3.286418267452557274e+00,3.770673233106180078e+00
3.266212571567493228e+00,3.869300518351569185e+00
3.245806200422642007e+00,3.966463162038218915e+00
3.227971103410673059e+00,4.062980899847932648e+00
3.215479229924254945e+00,4.159673467462523533e+00
3.210852704221043741e+00,4.257305385506971795e+00
3.213793246709864881e+00,4.356017823561957769e+00
3.222221985462758731e+00,4.455558413916339333e+00
3.234032076974737713e+00,4.555668606725935099e+00
3.247116677740814694e+00,4.656089852146569896e+00
3.259368944256001654e+00,4.756563600334072106e+00
3.268852439139193766e+00,4.856845029435127081e+00
3.275705781650608106e+00,4.956856485054855987e+00
3.281452410697899058e+00,5.056631874466705590e+00
3.287641006645064312e+00,5.156207138406740498e+00
3.295820249856102890e+00,5.255618217611027987e+00
3.307538820695010262e+00,5.354901052815627338e+00
3.324305071777668097e+00,5.454043318464656842e+00
3.347096636095603817e+00,5.552397496869397209e+00
3.376516855361393343e+00,5.648868099576790591e+00
3.413161230047767614e+00,5.742350253340698707e+00
3.457625260627453567e+00,5.831739084914969951e+00
3.510302876465401400e+00,5.916118886317439873e+00
3.570463090952657126e+00,5.995629631749109123e+00
3.636984841950291258e+00,6.070777363452203979e+00
3.708746683975537639e+00,6.142068483419602209e+00
3.784631577527110657e+00,6.210000429049939541e+00
3.863925810933788174e+00,6.274250010066714900e+00
3.946637392715541370e+00,6.333025594101169276e+00
4.032849256301909158e+00,6.384383103429272843e+00
4.122644335122432224e+00,6.426378460326993114e+00
4.216079882468854123e+00,6.457191170504430033e+00
4.312766395948052001e+00,6.477150712627881113e+00
4.411935396204258453e+00,6.488410359102000591e+00
4.512806394633633644e+00,6.493181175795425197e+00
4.614598902632343957e+00,6.493674228576788110e+00
4.716532431596542452e+00,6.492100583314724283e+00
4.817854405033676457e+00,6.490604163636825241e+00
4.918342888991450224e+00,6.490052439053395794e+00
5.018251245454266929e+00,6.490169560533051829e+00
5.117849637077676483e+00,6.490639265236178623e+00
5.217408226517222580e+00,6.491145290323165895e+00
5.317197176428468453e+00,6.491371372954405139e+00
5.417468584013184874e+00,6.490984374989457351e+00
5.518131100640998099e+00,6.489330338683370059e+00
5.618785753629366830e+00,6.485467948526096649e+00
5.719022696458751831e+00,6.478445731539494545e+00
5.818432082609634293e+00,6.467312214745422061e+00
5.916604065562477643e+00,6.451115925165736620e+00
6.013144243417522183e+00,6.428943291440597285e+00
6.107980130025284282e+00,6.400670734328498312e+00
6.201343669463450503e+00,6.366921756642322627e+00
6.293478749905252023e+00,6.328349172408566758e+00
6.384629259523899591e+00,6.285605795653731676e+00
6.475039086492606621e+00,6.239344440404316572e+00
6.564952116669144466e+00,6.190217918810879461e+00
6.654360679740338291e+00,6.138675235687070852e+00
6.742313433701931480e+00,6.084400846069990543e+00
6.827637796075268994e+00,6.026899959018674480e+00
6.909161184381697574e+00,5.965677783592157724e+00
6.985711016142565732e+00,5.900239528849471782e+00
7.056114708879219322e+00,5.830090403849655267e+00
7.119199680113016626e+00,5.754735617651729918e+00
7.173797406379430086e+00,5.673682842271381865e+00
7.219489097171522651e+00,5.586894677870034798e+00
7.257477333309967804e+00,5.495317551509311116e+00
7.289176329245375285e+00,5.400026306767507833e+00
7.316000299428362830e+00,5.302095787222899759e+00
7.339363458309539290e+00,5.202600836453785682e+00
7.360680020339517959e+00,5.102616298038455511e+00
7.381291237459199017e+00,5.003103042471278350e+00
7.402127211129633899e+00,4.904379691394048280e+00
7.423974153173197088e+00,4.806540099702862001e+00
7.447618122744046332e+00,4.709677883814272548e+00
7.473845178996344707e+00,4.613886660144832952e+00
7.503441381084248185e+00,4.519260045111092694e+00
7.537076908207859915e+00,4.425862898158028358e+00
7.574233730458399094e+00,4.333465210685035096e+00
7.613696502751117201e+00,4.241663927140831625e+00
7.654241008312756556e+00,4.150053790360431094e+00
7.694643030370064807e+00,4.058229543178846654e+00
7.733678352149784274e+00,3.965785928431100338e+00
7.770124394202650109e+00,3.872318458229597304e+00
7.803097254661668813e+00,3.777581768362963999e+00
7.832464565093537168e+00,3.681683593758985129e+00
7.858195011908012617e+00,3.584779148774162039e+00
7.880257281514854384e+00,3.487023647765005396e+00
7.898620060323825243e+00,3.388572305088002778e+00
7.913252035741179746e+00,3.289580335068309935e+00
7.924325077531062966e+00,3.190196558807913974e+00
7.932782732040084106e+00,3.090545516262305004e+00
7.939751714966496010e+00,2.990745983881955006e+00
7.946358742008555964e+00,2.890916738117311979e+00
7.953730528864522142e+00,2.791176555418847904e+00
7.962993791232648277e+00,2.691644212237025879e+00
7.974999927518801712e+00,2.592412308913214503e+00
7.989487397165464522e+00,2.493467631833296672e+00
8.005913476577104504e+00,2.394770233581507757e+00
8.023735442146113783e+00,2.296280166740956918e+00
8.042410570264889813e+00,2.197957483894747988e+00
8.061396137325825606e+00,2.099762237625981243e+00
8.080184423707502006e+00,2.001643940441093505e+00
8.098449289686902475e+00,1.903497429186378875e+00
8.115923293380840065e+00,1.805199866157341848e+00
8.132339022373747284e+00,1.706628404776466157e+00
8.147429064250045982e+00,1.607660198466234425e+00
8.160926006594159787e+00,1.508172400649138156e+00
8.172483203031875476e+00,1.408084011919572109e+00
8.181223312796175762e+00,1.307594317485728741e+00
8.186051037700787347e+00,1.207017716097416260e+00
8.185870412557367359e+00,1.106668958779536638e+00
8.179585472177580030e+00,1.006862796556999617e+00
8.166100251373082486e+00,9.079139804546937365e-01
8.144472465160278674e+00,8.101617824928708522e-01
8.114789150128560280e+00,7.141097117809948047e-01
8.077560087627144725e+00,6.203287299823845302e-01
8.033296352705795229e+00,5.293900051813863472e-01
7.982509020414257250e+00,4.418647054623275339e-01
7.925709165802291345e+00,3.583239989095547973e-01
7.863406479586225295e+00,2.792769526392444579e-01
7.796100067171502168e+00,2.047577784755694186e-01
7.724284147353893459e+00,1.345814757423109687e-01
7.648452912661336534e+00,6.856186539331943219e-02
7.569100555621784743e+00,6.512768382460339817e-03
7.486721268763187886e+00,-5.175199433640589181e-02
7.401809244613492211e+00,-1.064186018094189085e-01
7.314858675700653734e+00,-1.576732330827148032e-01
7.226297873089253088e+00,-2.056593612591645637e-01
7.136274640134594449e+00,-2.503386276226071128e-01
7.044862137748366671e+00,-2.916242884362671428e-01
6.952133526209754777e+00,-3.294295995533639831e-01
6.858161965797946458e+00,-3.636678168271146316e-01
6.763020616792111639e+00,-3.942521961107433581e-01
6.666783804930095592e+00,-4.211011086085413857e-01
6.569555474680953466e+00,-4.442629260253399548e-01
6.471470841922315920e+00,-4.639232743844624585e-01
6.372666618831459573e+00,-4.802743471648255880e-01
6.273279517585640619e+00,-4.935083378453499758e-01
6.173446250362136567e+00,-5.038174399049522023e-01
6.073304174306930925e+00,-5.114071219587491557e-01
5.973016257382693261e+00,-5.170099899440857572e-01
5.872779051337895240e+00,-5.220498915938139861e-01
5.772791384292384365e+00,-5.279975282939610715e-01
5.673252084366028569e+00,-5.363236014305536870e-01
5.574359979678689569e+00,-5.484988123896183954e-01
5.476309261209387103e+00,-5.659625326837871562e-01
5.379084908573295465e+00,-5.887406409508071370e-01
5.282382087854535335e+00,-6.149009512490083429e-01
5.185874668942904719e+00,-6.423673943484630167e-01
5.089236521728190965e+00,-6.690639010192441782e-01
4.992141516100182308e+00,-6.929144020314254027e-01
4.894264221203155074e+00,-7.118473714385727957e-01
4.795446014680874391e+00,-7.248750923009426028e-01
4.695910005531885645e+00,-7.334900802905881534e-01
4.595932468303610463e+00,-7.395302849207602280e-01
4.495789677543474028e+00,-7.448336557047100515e-01
4.395757907798909514e+00,-7.512381421556879602e-01
4.296113067264049512e+00,-7.605791483929796870e-01
4.197013411490297941e+00,-7.738746371559571680e-01
4.098331650716694696e+00,-7.901586246385242651e-01
3.999898014668656909e+00,-8.081699757412343921e-01
3.901542733071610147e+00,-8.266475553646399632e-01
3.803096035650959550e+00,-8.443302284092970567e-01
3.704388179433586448e+00,-8.599570645531093849e-01
3.605301874552693686e+00,-8.726605633163898590e-01
3.505881552595785156e+00,-8.827862323849648973e-01
3.406202713635742896e+00,-8.909126117693199065e-01
3.306340857745426298e+00,-8.976182414799419584e-01
3.206371484997715182e+00,-9.034816615273157936e-01
3.106370093577625280e+00,-9.090813983556802480e-01
3.006404439104503279e+00,-9.149403400096358663e-01
2.906516894144044905e+00,-9.213989708519907396e-01
2.806744637618562077e+00,-9.287604535078318735e-01
2.707124848450384036e+00,-9.373279506022450525e-01
2.607694705561837356e+00,-9.474046247603167270e-01
2.508491386375862664e+00,-9.592936265958402764e-01
2.409534241198214577e+00,-9.731552969532581976e-01
2.310780450005616160e+00,-9.886519415628023388e-01
2.212173648438188867e+00,-1.005337364955759538e+00
2.113657472136047044e+00,-1.022765371663416190e+00
2.015175556739305485e+00,-1.040489766217060019e+00
1.916671537888085419e+00,-1.058064353147976755e+00
1.818100879388380386e+00,-1.075132876029382567e+00
1.719471908129979854e+00,-1.091741038903314642e+00
1.620807713393574989e+00,-1.108046796122381439e+00
1.522131385127720060e+00,-1.124208107117486533e+00
1.423466013280977105e+00,-1.140382931319532611e+00
1.324834687801885957e+00,-1.156729228159425027e+00
1.226253781141650068e+00,-1.173365892526146981e+00
